origin,destination,trip_count,shortest_path,origin_osm_node
6230.02,6303.01,13.0,"[42422899, 42454010, 4917679392, 42445667]",42422899
6170.02,5944.01,13.0,"[6795905097, 42826926, 5033544743, 5033544740, 42844233, 2799469684, 42832453, 597261862, 598391465, 42486600, 5481915307, 42486597, 42520825, 2629142962, 42520827]",6795905097
5303.08,5303.08,13.0,[42440785],42440785
5294.04,5303.06,13.0,"[42427742, 7499263656, 42445630, 4375208206, 11038072433, 11038072506, 42427335, 11038072504, 7499271059, 42440408, 11038072541, 7595185930]",42427742
5326.06,5436.09,13.0,"[10617892232, 4300994888, 10168307451, 10168307459, 4300940097, 42452936, 42446424, 42425100, 42429819, 7225137650, 42429814, 7115850093, 42429812, 42437118, 7013873967, 4300994818, 42449874, 42453613, 42437354]",10617892232
6569.08,6569.09,13.0,"[5481845978, 5837182316, 42452975, 5481852077, 42444964, 5481856939, 5481856937, 5481856934, 5481856930]",5481845978
7323.09,7253.04,13.0,"[42843340, 42843342, 42843345, 42843348, 7726844882, 42826064, 5487911895, 5487911891, 42881454, 1048734622, 42807567, 42824096, 7710100133, 42825865, 42825868, 3569402143, 3569402133, 8133480845, 42815780, 42825874, 2302476358, 7746705680, 7987870306, 7746705681, 42825876, 8393785142, 42825879, 42825882, 42895308, 42895311, 42861200, 9971542829, 42808193, 42808195, 2355624814, 592643522, 11868048949, 593215662, 3785582164, 1775201764, 593300940, 42436527, 8638499088, 42436519, 42449982, 42429980, 42431656, 42449985, 5542680310, 42447235, 42447069, 42447230, 596775979, 42445976, 42447228, 42457788, 247223720, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301]",42843340
4748.07,4789.03,13.0,"[2842882700, 9907586242, 598043776, 598043775, 598043774, 42517603, 3026465379, 42517600, 42517597]",2842882700
7511.19,7511.19,13.0,[42434904],42434904
5989.02,6030.06,12.0,"[42430255, 42439826]",42430255
6747.07,6747.06,12.0,"[8704367789, 8704367788, 42428308, 42428307, 1758380528, 8704367786, 42432589, 42435684, 42435687, 5481883907, 5481882139, 42445025, 42440163, 5481883912]",8704367789
5279.03,5279.03,12.0,[42427300],42427300
4440.02,4374.01,12.0,"[5482786012, 5482786016, 5482786327, 5482786331, 10867574244, 5482786353, 10866983543, 9869959705, 42518716]",5482786012
5033.01,4962.01,12.0,"[42428365, 10316226053, 588546891]",42428365
6157.04,7183.03,12.0,"[42454328, 246648219, 42445766, 42449341, 42439286, 42429664, 42454381, 6401966213, 42427390, 42443676, 42434285, 42437914, 42427483, 42453630, 42445310, 42434821, 42438674, 42427821, 42437693, 42451695, 42446668, 42437670, 42455735, 5837182316, 42452975, 9409760260, 9409760272, 5837182318, 42443975, 42433644, 42423885, 11149329007, 428219648, 42446504, 42455751, 42437371, 42454433, 42443563, 42432706, 42455761, 42452365, 42443534, 42432598, 42440170, 42454042, 42446363, 42449550, 42450434, 42440966, 42431563, 42455643, 9989925888, 42430745, 42430747, 42430749, 2061592973, 42421985, 42430981, 42430983, 42430984, 42430985, 42430989, 10742000967, 10742000968, 42438819, 42438300, 42438301]",42454328
7020.02,7020.02,12.0,[42446478],42446478
6876.04,7617.07,12.0,"[42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316, 42435317, 42435319, 42435323, 42435328, 42424439, 42425232, 7779666008, 7779666009, 42425570, 42435331, 42435333, 7801840675, 42435336, 42435337, 3602679383, 42421728, 42432736, 42435341, 42435343, 42435346, 42424460, 4016646214, 7024230434, 5481882807, 42433743]",42430394
7014.12,7260.09,12.0,"[42421972, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 42442445]",42421972
6578.01,6578.01,12.0,[42430633],42430633
6190.08,6148.02,12.0,"[42429663, 42439280, 42444909, 42435599, 42435603]",42429663
7432.09,7175.05,12.0,"[42421996, 42438043, 42434158, 42443353, 42443349, 42421803, 42437300, 42433565, 42443280, 42421769, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42421996
7617.07,6912.01,12.0,"[42433743, 5481882807, 7024230434, 4016646214, 42435736, 3247295579, 42452290, 42435346, 42435343, 42435341, 42432736, 42421728, 3602679383, 42435337, 42435336, 7801840675, 42435333, 42435331, 42425570, 7779666009, 7779666008, 42425232, 42424439, 42435328, 42435323, 42435319, 42435317, 42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 42424851, 42421800, 42435308, 42433564, 42427915, 42424225, 42435301, 42435295, 42435283, 42432556, 42435275, 248709587, 2059303916, 595703341, 3377460331, 4332563033, 42423677, 42423674]",42433743
5779.11,5886.13,12.0,"[42436944, 42439006, 9907956893, 9907956888, 42439001, 4806876058, 1989931124, 42440754, 1989931109, 42431482, 1989931117, 42437830, 1989931107, 5145329326, 370896902, 4161569146, 9142398640, 5137978709, 387184988, 42439191, 9140927083, 42438362]",42436944
4461.04,4513.06,12.0,"[42469617, 42467029, 42488436, 42470369, 42511695, 42504232, 42521410, 42521405, 42490932, 1258945544, 42471615, 11165587327, 42470439, 42469245, 42510188, 1258875489]",42469617
3865.05,4010.13,12.0,"[1335094708, 1335094662, 1335094686, 4482113702, 1335094694, 1251456762, 4384069424, 3413663150, 6086870908, 6094213773, 4482239795, 2524315628, 544352778, 4575780103, 1123921870, 1123921343]",1335094708
7100.07,7141.07,12.0,"[42438788, 42436475, 6091080882, 9178915128, 247221417, 561950491, 2059303843, 42442158, 42442164, 42442175, 2059303916, 248709587, 42435275, 42435272]",42438788
6148.02,6148.02,12.0,[42435603],42435603
6814.01,6599.01,12.0,"[4604406921, 4604406922, 3569402535, 3569402525, 42450109, 42448828, 42426418, 2141121132, 7247181415, 2141121124, 6647688988, 6647688976, 1241820956, 1241820953, 1241820975]",4604406921
4953.04,4953.04,12.0,[3239326412],3239326412
6847.05,6912.01,12.0,"[42440020, 8993169377, 42428321, 4546109662, 42435710, 42431556, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 11225191369, 11225191368, 4347550074, 42423674]",42440020
6890.06,6747.07,12.0,"[42440170, 42440163, 5481883912, 42435684, 8704367788, 8704367789]",42440170
6179.07,6170.02,12.0,"[2297172754, 11889239946, 2297172752, 9982771556, 42852816, 5374002082, 42901546, 3575033029, 276318043, 276318040, 42826898, 276320116, 3575033028, 276320117, 42826923, 6795905097]",2297172754
5679.05,5788.15,12.0,"[1692433920, 1692433919, 1692433918, 1692433916, 42421927, 42445520, 42431165, 5481937335, 42445534, 7059780018, 42439236, 42445543, 42445548, 595407648, 42430872, 42453104, 42446528]",1692433920
4010.15,4010.15,12.0,"[2524315629, 1251456707]",2524315629
5230.02,5303.08,12.0,"[42435923, 7480301986, 42440785]",42435923
5453.01,5626.15,12.0,"[42437111, 42432054, 1918039896, 1918039876, 7480301864, 7480301866, 5798966629, 42443513, 42453601, 42437339, 42455867, 42453166, 42444827]",42437111
5788.13,5703.13,12.0,"[42445558, 595407648, 42430872, 42430886, 3892037906, 42430898, 42430903, 42430914, 42454997]",42445558
6140.05,6148.02,12.0,"[42430265, 42439836, 42427374, 42439834, 42429661, 42439275, 42435603]",42430265
4440.02,4590.01,12.0,"[5482786012, 5482786016, 5482786327, 5482786329, 5482786321, 598227924, 10867648471, 11655553760, 10867648468, 11655553758, 42464576, 42529893, 42478335, 42488507, 42478211, 5006362400, 3853853838, 42515022, 42486313, 42478093, 42528857, 4205243165, 42514162, 42537098, 5487762779, 5487762770, 42484045, 42481993, 588036476, 3853864315, 42483504, 42497773, 42497777, 42502653, 42502651, 42502649, 42502648, 42502645, 42485643, 42476728, 598043779, 9907586242, 598043776, 9201526517, 42530376, 42492415, 4619812742, 4619812743, 4726782723, 2350521000, 588719108, 7477074115, 11394594200, 5119807674, 42448469, 9988073561, 42459820, 42427242, 5446617714, 11347850259, 42457311, 42430848, 42440280, 42456583, 42440345, 42429354, 11369961856, 6262915548, 42444424, 42434418, 42429842, 42444414, 42442107, 1251958257, 42427956, 5105702748, 8276468775, 42431889, 42431898, 42431902, 370880739, 370880748, 10107930168, 10107930167]",5482786012
6459.07,6459.07,12.0,[8585752285],8585752285
7141.07,7100.07,12.0,"[42435272, 42435275, 248709587, 2059303916, 595703341, 42442175, 42442164, 42442158, 2059303843, 561950491, 247221417, 9178915128, 9906887498, 6091080882, 42436475, 42436477, 42438791, 42438788]",42435272
4677.01,4677.01,12.0,[42530376],42530376
6030.04,6030.04,12.0,[42429375],42429375
5703.13,5779.11,12.0,"[42454997, 42446552, 42436944]",42454997
8799.01,8799.01,12.0,[42734008],42734008
7450.05,7450.05,12.0,[42448278],42448278
5788.13,5863.07,12.0,"[42445558, 595407648, 42430872, 42430886, 42449886, 42446533, 42436941, 42440729, 5481911746, 42431459, 5481911751]",42445558
6876.04,7141.07,12.0,"[42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272]",42430394
6876.04,7161.08,12.0,"[42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42440397, 42436911]",42430394
6157.04,6578.01,12.0,"[42454328, 246648219, 42445766, 42449341, 42439286, 42429664, 42454381, 6401966213, 42427390, 42443676, 42434285, 42437914, 42427483, 42453630, 42445310, 42434821, 42438674, 42427821, 42437693, 42451695, 42446668, 42437670, 3270031002, 42430633]",42454328
6306.06,6266.06,12.0,"[42434285, 42434279]",42434285
8734.02,8782.01,12.0,"[5487873604, 5487873610, 5487873602, 5487873612, 5487873613, 42736128, 42720018, 42736125, 42736120, 42736114, 5487873620, 42762518]",5487873604
6847.02,7617.07,12.0,"[8993169376, 8993169377, 42428321, 4546109662, 42435710, 42431556, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 1825841688, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301, 42424225, 42427915, 42433564, 42435308, 42421800, 42424851, 7106818626, 7106818623, 7106818627, 42421993, 42431447, 42435316, 42435317, 42435319, 42435323, 42435328, 42424439, 42425232, 7779666008, 7779666009, 42425570, 42435331, 42435333, 7801840675, 42435336, 42435337, 3602679383, 42421728, 42432736, 42435341, 42435343, 42435346, 42424460, 4016646214, 7024230434, 5481882807, 42433743]",8993169376
5400.05,5470.02,12.0,"[42436330, 42436333, 42436335, 42436336]",42436330
6667.04,6667.04,12.0,[42430350],42430350
6948.10,7323.09,12.0,"[42428332, 42440025, 42430390, 42427764, 42427762, 42445947, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42438487, 42446026, 42439392, 42446031, 42435499, 42446036, 42429324, 42446041, 42454189]",42428332
7183.03,7183.03,12.0,[42438301],42438301
7212.05,7020.02,12.0,"[42450028, 42429338, 42429340, 42443037, 42435516, 42443032, 42439406, 42443029, 42438506, 42443027, 42436921, 42443024, 42443020, 42454701, 42446478]",42450028
6247.06,6140.05,12.0,"[42434807, 42439842, 42439840, 42427426, 42437890, 42434270, 42439836, 42427374, 42427371, 42430265]",42434807
3704.04,3704.04,12.0,[9431321342],9431321342
7304.08,6912.01,12.0,"[42433564, 42427915, 42424225, 42435301, 42435295, 42435283, 42432556, 42435275, 248709587, 2059303916, 595703341, 3377460331, 4332563033, 42423677, 42423674]",42433564
6266.06,6257.03,12.0,"[42434279, 42434271, 42435624, 42427427, 42427426]",42434279
6809.07,6809.09,12.0,"[8457002452, 8457002448, 8457002450, 42431544, 42440951, 42430375, 10003982619, 10003982620]",8457002452
6140.05,6224.03,12.0,"[42430265, 42439836, 5849918502, 42434271]",42430265
6955.05,6955.05,12.0,[42430736],42430736
5581.01,5613.04,12.0,"[42472689, 42479378, 42479382, 42479388]",42472689
7293.10,7393.09,12.0,"[42454192, 42445736, 42436541, 42444812, 42456578, 596776163, 42446066, 42446070, 42446072, 42444487, 42434166, 42446086, 42446093]",42454192
5578.02,5578.02,11.0,"[42436073, 42436017, 42436021, 42445171]",42436073
7212.05,7212.05,11.0,[42450028],42450028
6286.02,6170.02,11.0,"[2802423160, 42843274, 2408209083, 42860527, 42866842, 42866845, 597237400, 276318087, 42826882, 6593145588, 6795905103, 42826890, 42826898, 276320116, 3575033028, 276320117, 42826923, 6795905097]",2802423160
7382.04,7175.05,11.0,"[42421803, 42437300, 42433565, 42443280, 42421769, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42421803
6072.06,6039.06,11.0,"[42429378, 42432214, 6211332483, 8307463659, 42429390, 11728146527, 42436431, 42436159, 42455357, 42431508]",42429378
6306.01,6306.06,11.0,"[42427390, 42443676, 42434285]",42427390
5779.11,5659.11,11.0,"[42436944, 42446552, 42446562, 42455007]",42436944
5382.07,5436.11,11.0,"[42451660, 42432111, 42429644, 486867405, 3212472843, 8840995913, 486868830, 42437108, 42432060, 42432063, 42432066, 42432068, 42432071, 1919595924, 1919595910, 1919595921, 1919595912, 1919595923, 42427358, 7115850098, 42449874]",42451660
6170.02,5826.02,11.0,"[6795905097, 42826926, 5033544743, 5033544740, 42844233, 2799469684, 42832453, 597261862, 598391465, 42486600, 42516051, 42500689, 42506522]",6795905097
3902.06,3759.07,11.0,"[541999321, 541999373, 42474825, 1698012632, 1259822870, 42486250, 5362882691, 42515014, 5362882701, 42471103, 5362882704, 42509064, 42479634, 42467476]",541999321
5105.01,5105.01,11.0,[42428371],42428371
5659.11,5736.09,11.0,"[42455007, 42446562, 42436947, 42439001]",42455007
6765.01,5696.03,11.0,"[247084443, 247085080, 1760566988, 247081706, 247081711, 246650546, 2348991695, 247072735, 2208862794, 2376384482, 246580345, 8288270017, 246652738, 7779310094, 11310311811, 246879394, 2562448041, 9609713330, 2562448026]",247084443
7323.09,6912.01,11.0,"[42454189, 42429314, 42449187, 42435497, 42448203, 42439389, 42452951, 42438485, 5618091325, 7785624675, 7076310729, 7076310731, 42440397, 42436911, 42446455, 42454679, 42430050, 42439553, 42438788, 42436475, 42445225, 42429680, 42455693, 42431671, 42437423, 42447228, 42455662, 42431649, 42429970, 42456683, 42436510, 4347534783, 4347534768, 3377461259, 4347534767, 42430394, 42423674]",42454189
7161.08,6839.10,11.0,"[42436911, 42446455, 42454679, 42430050, 42439553, 42438788, 42436475, 42445225, 42429680, 42455693, 42431671, 42437423, 42447228, 42455662, 42431649, 42429970, 42456683, 42436510, 4347534783, 4347534768, 3377461259, 4347534767]",42436911
4903.08,4903.09,11.0,"[42523694, 3174844149, 3174844145, 42499982, 42472268]",42523694
5303.06,5294.04,11.0,"[7595185930, 11038072541, 11038072505, 11038072465, 11038072507, 42452107, 4375208206, 42445630, 7499263656, 42427742]",7595185930
6233.04,6765.01,11.0,,42427393
7453.01,6948.10,11.0,"[42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 42424851, 42421800, 42435308, 42433564, 42427915, 42424225, 42435301, 42435295, 42435283, 42432556, 42435275, 42435272, 7802856356, 7802856372, 7802856349, 7802856341, 7802856370, 7802856352, 7802856365, 42435257, 42435253, 5706568625, 10581453366, 7630577059, 1061531509, 42428575, 42421972, 42428570, 1825841655, 1825841704, 1825841743, 1701856476, 42428332]",42435316
7207.08,7123.04,11.0,"[42442422, 9177424867, 9177424868, 1061531448, 10586962112, 42431002, 42431000, 6856776749, 1722116498, 3377387929, 6841543645, 3371304342, 3371304332, 3377387920, 3377387917, 6828500177, 3371304327, 42430989, 42430985, 42430984, 595245918]",42442422
6257.03,6257.03,11.0,[42427426],42427426
6948.10,6847.02,11.0,"[42428332, 42428329, 42428328, 42431549, 42440020, 8993169377, 8993169376]",42428332
4677.01,4748.07,11.0,"[42530376, 598043772, 598043775, 2842882700]",42530376
6233.04,6182.02,11.0,,42427393
5445.07,5445.07,11.0,[42432071],42432071
4903.09,4903.08,11.0,"[42472268, 42499982, 42523694]",42472268
6839.10,7344.05,11.0,"[4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 596788016, 42439557, 42430056, 42454691, 42446461, 42436914, 42459137, 42438490, 42452954, 42439395, 42448216, 42435504, 42458766, 42429330, 42454192, 42445736, 42436541, 42444812, 42456578, 596776163]",4347534767
7453.01,7100.07,11.0,"[42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 1382339080, 42433927, 42435497, 42448203, 42439389, 42452951, 42438485, 5618091325, 7785624675, 7076310729, 7076310731, 42440397, 42436911, 42446455, 42454679, 42430050, 42439553, 42438788]",42435316
5476.03,5515.02,11.0,"[42453610, 8272824064, 42453607]",42453610
6551.02,6551.11,11.0,"[42443556, 42454428, 42437358, 42445916, 42445917]",42443556
6912.01,7100.07,11.0,"[42423674, 42430394, 4347534767, 5706568771, 8254176969, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42438788]",42423674
5294.04,5335.07,11.0,"[42427742, 7499263656, 42445630, 4375208206, 11038072433, 42452107]",42427742
7520.07,7175.05,11.0,"[42443373, 42436985, 42443366, 42443363, 4016646206, 42437050, 42421996, 42438043, 42434158, 42443353, 42443349, 42421803, 42437300, 42433565, 42443280, 42421769, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42443373
6659.03,6659.03,11.0,[42436701],42436701
7161.08,7100.07,11.0,"[42436911, 42446455, 42454679, 42430050, 42439553, 42438788]",42436911
6839.10,7079.06,11.0,"[4347534767, 42430394, 42423674, 4347550074, 11225191374, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349]",4347534767
